Name,Material,Asc2,Asc3,Asc4,AscMax,Skl2,Skl3,Skl4,Skl5,Skl6,Skl7,Skl8,Skl9,Skl10
BB,Secret Gem of Rider,0,0,0,0,0,0,0,0,12,30,0,0,0
BB,Primordial Lanugo,0,0,0,0,0,0,0,0,0,0,12,0,0
BB,Lamp of Evil-Sealing,0,0,0,0,0,0,0,0,0,0,12,0,0
BB,Spirit Root,0,0,0,0,0,0,0,0,0,0,0,21,0
BB,Scarab of Wisdom,0,0,0,0,0,0,0,0,0,0,0,21,0
BB,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Mordred (Rider),Rider Piece,4,10,0,0,0,0,0,0,0,0,0,0,0
Mordred (Rider),Shell of Reminiscence,0,6,0,0,0,0,0,0,0,12,24,0,0
Mordred (Rider),Rider Monument,0,0,4,10,0,0,0,0,0,0,0,0,0
Mordred (Rider),Great Knight Medal,0,0,16,0,0,0,0,24,48,0,0,0,0
Mordred (Rider),Dragon Fang,0,0,10,20,0,0,0,0,0,0,0,0,0
Mordred (Rider),Dragon's Reverse Scale,0,0,0,4,0,0,0,0,0,0,0,0,0
Mordred (Rider),Gem of Rider,0,0,0,0,12,30,0,0,0,0,0,0,0
Mordred (Rider),Magic Gem of Rider,0,0,0,0,0,0,12,30,0,0,0,0,0
Mordred (Rider),Secret Gem of Rider,0,0,0,0,0,0,0,0,12,30,0,0,0
Mordred (Rider),Homunculus Baby,0,0,0,0,0,0,0,0,0,0,15,45,0
Mordred (Rider),Tearstone of Blood,0,0,0,0,0,0,0,0,0,0,0,36,0
Mordred (Rider),Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Ozymandias,Rider Piece,5,12,0,0,0,0,0,0,0,0,0,0,0
Ozymandias,Fool's Chain,0,22,0,0,0,0,0,0,0,45,87,0,0
Ozymandias,Rider Monument,0,0,5,12,0,0,0,0,0,0,0,0,0
Ozymandias,Heart of the Foreign God,0,0,2,4,0,0,0,0,0,0,0,0,0
Ozymandias,Serpent Jewel,0,0,8,0,0,0,0,12,24,0,0,0,0
Ozymandias,Scarab of Wisdom,0,0,0,5,0,0,0,0,0,0,0,0,0
Ozymandias,Gem of Rider,0,0,0,0,15,36,0,0,0,0,0,0,0
Ozymandias,Magic Gem of Rider,0,0,0,0,0,0,15,36,0,0,0,0,0
Ozymandias,Secret Gem of Rider,0,0,0,0,0,0,0,0,15,36,0,0,0
Ozymandias,Forbidden Page,0,0,0,0,0,0,0,0,0,0,18,54,0
Ozymandias,Lamp of Evil-Sealing,0,0,0,0,0,0,0,0,0,0,0,45,0
Ozymandias,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Minamoto-no-Raikou (Lancer),Lancer Piece,4,10,0,0,0,0,0,0,0,0,0,0,0
Minamoto-no-Raikou (Lancer),Shell of Reminiscence,0,6,0,0,0,0,0,0,0,12,24,0,0
Minamoto-no-Raikou (Lancer),Lancer Monument,0,0,4,10,0,0,0,0,0,0,0,0,0
Minamoto-no-Raikou (Lancer),Proof of Hero,0,0,24,0,0,0,0,36,72,0,0,0,0
Minamoto-no-Raikou (Lancer),Eternal Gear,0,0,4,8,0,0,0,0,0,0,0,0,0
Minamoto-no-Raikou (Lancer),Heart of the Foreign God,0,0,0,4,0,0,0,0,0,0,0,0,0
Minamoto-no-Raikou (Lancer),Gem of Lancer,0,0,0,0,12,30,0,0,0,0,0,0,0
Minamoto-no-Raikou (Lancer),Magic Gem of Lancer,0,0,0,0,0,0,12,30,0,0,0,0,0
Minamoto-no-Raikou (Lancer),Secret Gem of Lancer,0,0,0,0,0,0,0,0,12,30,0,0,0
Minamoto-no-Raikou (Lancer),Mysterious Divine Wine,0,0,0,0,0,0,0,0,0,0,6,18,0
Minamoto-no-Raikou (Lancer),Warhorse's Young Horn,0,0,0,0,0,0,0,0,0,0,0,36,0
Minamoto-no-Raikou (Lancer),Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Suzuka Gozen,Saber Piece,4,10,0,0,0,0,0,0,0,0,0,0,0
Suzuka Gozen,Evil Bone,0,18,0,0,0,0,0,0,0,36,72,0,0
Suzuka Gozen,Saber Monument,0,0,4,10,0,0,0,0,0,0,0,0,0
Suzuka Gozen,Seed of Yggdrasil,0,0,10,0,0,0,0,15,30,0,0,0,0
Suzuka Gozen,Phoenix Feather,0,0,4,7,0,0,0,0,0,0,0,0,0
Suzuka Gozen,Scarab of Wisdom,0,0,0,4,0,0,0,0,0,0,0,0,0
Suzuka Gozen,Gem of Saber,0,0,0,0,12,30,0,0,0,0,0,0,0
Suzuka Gozen,Magic Gem of Saber,0,0,0,0,0,0,12,30,0,0,0,0,0
Suzuka Gozen,Secret Gem of Saber,0,0,0,0,0,0,0,0,12,30,0,0,0
Suzuka Gozen,Shell of Reminiscence,0,0,0,0,0,0,0,0,0,0,15,45,0
Suzuka Gozen,Spirit Root,0,0,0,0,0,0,0,0,0,0,0,24,0
Suzuka Gozen,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Helena Blavatsky (Archer),Archer Piece,4,10,0,0,0,0,0,0,0,0,0,0,0
Helena Blavatsky (Archer),Serpent Jewel,0,5,0,0,0,0,0,0,0,12,21,0,0
Helena Blavatsky (Archer),Archer Monument,0,0,4,10,0,0,0,0,0,0,0,0,0
Helena Blavatsky (Archer),Lamp of Evil-Sealing,0,0,5,0,0,0,0,9,15,0,0,0,0
Helena Blavatsky (Archer),Black Beast Grease,0,0,3,5,0,0,0,0,0,0,0,0,0
Helena Blavatsky (Archer),Shell of Reminiscence,0,0,0,10,0,0,0,0,0,0,0,0,0
Helena Blavatsky (Archer),Gem of Archer,0,0,0,0,12,30,0,0,0,0,0,0,0
Helena Blavatsky (Archer),Magic Gem of Archer,0,0,0,0,0,0,12,30,0,0,0,0,0
Helena Blavatsky (Archer),Secret Gem of Archer,0,0,0,0,0,0,0,0,12,30,0,0,0
Helena Blavatsky (Archer),Void's Dust,0,0,0,0,0,0,0,0,0,0,30,90,0
Helena Blavatsky (Archer),Tearstone of Blood,0,0,0,0,0,0,0,0,0,0,0,36,0
Helena Blavatsky (Archer),Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Passionlip,Archer Piece,4,10,0,0,0,0,0,0,0,0,0,0,0
Passionlip,Berserker Piece,4,10,0,0,0,0,0,0,0,0,0,0,0
Passionlip,Archer Monument,0,0,4,10,0,0,0,0,0,0,0,0,0
Passionlip,Berserker Monument,0,0,4,10,0,0,0,0,0,0,0,0,0
Passionlip,Gem of Archer,0,0,0,0,12,30,0,0,0,0,0,0,0
Passionlip,Gem of Berserker,0,0,0,0,12,30,0,0,0,0,0,0,0
Passionlip,Magic Gem of Archer,0,0,0,0,0,0,12,30,0,0,0,0,0
Passionlip,Magic Gem of Berserker,0,0,0,0,0,0,12,30,0,0,0,0,0
Passionlip,Secret Gem of Archer,0,0,0,0,0,0,0,0,12,30,0,0,0
Passionlip,Secret Gem of Berserker,0,0,0,0,0,0,0,0,12,30,0,0,0
Passionlip,Tearstone of Blood,0,0,0,0,0,0,0,0,0,0,12,0,0
Passionlip,Claw of Chaos,0,0,0,0,0,0,0,0,0,0,12,0,0
Passionlip,Spirit Root,0,0,0,0,0,0,0,0,0,0,0,21,0
Passionlip,Cursed Beast Gallstone,0,0,0,0,0,0,0,0,0,0,0,21,0
Passionlip,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Sakamoto Ryouma,Kaientai Banner,1,1,1,1,0,0,0,0,0,0,0,0,0
Sakamoto Ryouma,Gem of Rider,0,0,0,0,12,30,0,0,0,0,0,0,0
Sakamoto Ryouma,Magic Gem of Rider,0,0,0,0,0,0,12,30,0,0,0,0,0
Sakamoto Ryouma,Ghost Lantern,0,0,0,0,0,0,0,12,24,0,0,0,0
Sakamoto Ryouma,Secret Gem of Rider,0,0,0,0,0,0,0,0,12,30,0,0,0
Sakamoto Ryouma,Mystic Gunpowder,0,0,0,0,0,0,0,0,0,36,72,0,0
Sakamoto Ryouma,Refined Magatama,0,0,0,0,0,0,0,0,0,0,15,45,0
Sakamoto Ryouma,Scarab of Wisdom,0,0,0,0,0,0,0,0,0,0,0,24,0
Sakamoto Ryouma,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Sigurd,Saber Piece,5,12,0,0,0,0,0,0,0,0,0,0,0
Sigurd,Dragon Fang,0,18,0,0,0,0,0,0,0,36,72,0,0
Sigurd,Saber Monument,0,0,5,12,0,0,0,0,0,0,0,0,0
Sigurd,Meteor Horseshoe,0,0,10,0,0,0,0,15,30,0,0,0,0
Sigurd,Lamp of Evil-Sealing,0,0,3,6,0,0,0,0,0,0,0,0,0
Sigurd,Dragon's Reverse Scale,0,0,0,5,0,0,0,0,0,0,9,24,0
Sigurd,Gem of Saber,0,0,0,0,15,36,0,0,0,0,0,0,0
Sigurd,Magic Gem of Saber,0,0,0,0,0,0,15,36,0,0,0,0,0
Sigurd,Secret Gem of Saber,0,0,0,0,0,0,0,0,15,36,0,0,0
Sigurd,Ring of Giants,0,0,0,0,0,0,0,0,0,0,0,72,0
Sigurd,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Bedivere,Saber Piece,4,8,0,0,0,0,0,0,0,0,0,0,0
Bedivere,Proof of Hero,0,15,0,0,0,0,0,0,0,30,60,0,0
Bedivere,Saber Monument,0,0,4,8,0,0,0,0,0,0,0,0,0
Bedivere,Eternal Gear,0,0,4,7,0,0,0,0,0,0,0,0,0
Bedivere,Void's Dust,0,0,13,0,0,0,0,21,39,0,0,0,0
Bedivere,Great Knight Medal,0,0,0,16,0,0,0,0,0,0,0,0,0
Bedivere,Gem of Saber,0,0,0,0,12,24,0,0,0,0,0,0,0
Bedivere,Magic Gem of Saber,0,0,0,0,0,0,12,24,0,0,0,0,0
Bedivere,Secret Gem of Saber,0,0,0,0,0,0,0,0,12,24,0,0,0
Bedivere,Fool's Chain,0,0,0,0,0,0,0,0,0,0,36,108,0
Bedivere,Tearstone of Blood,0,0,0,0,0,0,0,0,0,0,0,30,0
Bedivere,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Chen Gong,Caster Piece,3,6,0,0,0,0,0,0,0,0,0,0,0
Chen Gong,Forbidden Page,0,4,0,0,0,0,0,0,0,9,15,0,0
Chen Gong,Caster Monument,0,0,3,6,0,0,0,0,0,0,0,0,0
Chen Gong,Eternal Gear,0,0,5,0,0,0,0,9,18,0,0,0,0
Chen Gong,Octuplet Crystals,0,0,3,5,0,0,0,0,0,0,0,0,0
Chen Gong,Scarab of Wisdom,0,0,0,3,0,0,0,0,0,0,0,0,0
Chen Gong,Gem of Caster,0,0,0,0,9,18,0,0,0,0,0,0,0
Chen Gong,Magic Gem of Caster,0,0,0,0,0,0,9,18,0,0,0,0,0
Chen Gong,Secret Gem of Caster,0,0,0,0,0,0,0,0,9,18,0,0,0
Chen Gong,Refined Magatama,0,0,0,0,0,0,0,0,0,0,9,27,0
Chen Gong,Ancient Bell,0,0,0,0,0,0,0,0,0,0,0,36,0
Chen Gong,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Katsushika Hokusai (Saber),Thirty-six Ice of Mount Fuji,1,1,1,1,0,0,0,0,0,0,0,0,0
Katsushika Hokusai (Saber),Gem of Saber,0,0,0,0,12,30,0,0,0,0,0,0,0
Katsushika Hokusai (Saber),Magic Gem of Saber,0,0,0,0,0,0,12,30,0,0,0,0,0
Katsushika Hokusai (Saber),Seed of Yggdrasil,0,0,0,0,0,0,0,15,30,0,0,0,0
Katsushika Hokusai (Saber),Secret Gem of Saber,0,0,0,0,0,0,0,0,12,30,0,0,0
Katsushika Hokusai (Saber),Shell of Reminiscence,0,0,0,0,0,0,0,0,0,12,24,0,0
Katsushika Hokusai (Saber),Refined Magatama,0,0,0,0,0,0,0,0,0,0,15,45,0
Katsushika Hokusai (Saber),Ancient Bell,0,0,0,0,0,0,0,0,0,0,0,60,0
Katsushika Hokusai (Saber),Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Osakabehime (Archer),Archer Piece,4,10,0,0,0,0,0,0,0,0,0,0,0
Osakabehime (Archer),Void's Dust,0,12,0,0,0,0,0,0,0,24,48,0,0
Osakabehime (Archer),Archer Monument,0,0,4,10,0,0,0,0,0,0,0,0,0
Osakabehime (Archer),Mystic Gunpowder,0,0,24,0,0,0,0,36,72,0,0,0,0
Osakabehime (Archer),Shell of Reminiscence,0,0,4,8,0,0,0,0,0,0,0,0,0
Osakabehime (Archer),Eternal Gear,0,0,0,10,0,0,0,0,0,0,0,0,0
Osakabehime (Archer),Gem of Archer,0,0,0,0,12,30,0,0,0,0,0,0,0
Osakabehime (Archer),Magic Gem of Archer,0,0,0,0,0,0,12,30,0,0,0,0,0
Osakabehime (Archer),Secret Gem of Archer,0,0,0,0,0,0,0,0,12,30,0,0,0
Osakabehime (Archer),Dawn Core,0,0,0,0,0,0,0,0,0,0,9,27,0
Osakabehime (Archer),Arrowhead of Atonement,0,0,0,0,0,0,0,0,0,0,0,60,0
Osakabehime (Archer),Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Carmilla (Rider),Rider Piece,4,10,0,0,0,0,0,0,0,0,0,0,0
Carmilla (Rider),Deadly Poisonous Needle,0,15,0,0,0,0,0,0,0,30,60,0,0
Carmilla (Rider),Rider Monument,0,0,4,10,0,0,0,0,0,0,0,0,0
Carmilla (Rider),Tearstone of Blood,0,0,5,0,0,0,0,9,15,0,0,0,0
Carmilla (Rider),Serpent Jewel,0,0,4,7,0,0,0,0,0,0,0,0,0
Carmilla (Rider),Shell of Reminiscence,0,0,0,10,0,0,0,0,0,0,0,0,0
Carmilla (Rider),Gem of Rider,0,0,0,0,12,30,0,0,0,0,0,0,0
Carmilla (Rider),Magic Gem of Rider,0,0,0,0,0,0,12,30,0,0,0,0,0
Carmilla (Rider),Secret Gem of Rider,0,0,0,0,0,0,0,0,15,36,0,0,0
Carmilla (Rider),Stake of Wailing Night,0,0,0,0,0,0,0,0,0,0,45,135,0
Carmilla (Rider),Mystic Spinal Fluid,0,0,0,0,0,0,0,0,0,0,0,180,0
Carmilla (Rider),Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Miyamoto Musashi (Berserker),Berserker Piece,5,12,0,0,0,0,0,0,0,0,0,0,0
Miyamoto Musashi (Berserker),Proof of Hero,0,22,0,0,0,0,0,0,0,45,87,0,0
Miyamoto Musashi (Berserker),Berserker Monument,0,0,5,12,0,0,0,0,0,0,0,0,0
Miyamoto Musashi (Berserker),Shell of Reminiscence,0,0,10,0,0,0,0,15,30,0,0,0,0
Miyamoto Musashi (Berserker),Lamp of Evil-Sealing,0,0,3,6,0,0,0,0,0,0,0,0,0
Miyamoto Musashi (Berserker),Cursed Beast Gallstone,0,0,0,5,0,0,0,0,0,0,0,0,0
Miyamoto Musashi (Berserker),Gem of Berserker,0,0,0,0,15,36,0,0,0,0,0,0,0
Miyamoto Musashi (Berserker),Magic Gem of Berserker,0,0,0,0,0,0,15,36,0,0,0,0,0
Miyamoto Musashi (Berserker),Secret Gem of Berserker,0,0,0,0,0,0,0,0,15,36,0,0,0
Miyamoto Musashi (Berserker),Ring of Giants,0,0,0,0,0,0,0,0,0,0,18,54,0
Miyamoto Musashi (Berserker),Tsukumo Mirror,0,0,0,0,0,0,0,0,0,0,0,30,0
Miyamoto Musashi (Berserker),Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Salome,Berserker Piece,3,6,0,0,0,0,0,0,0,0,0,0,0
Salome,Evil Bone,0,11,0,0,0,0,0,0,0,24,45,0,0
Salome,Berserker Monument,0,0,3,6,0,0,0,0,0,0,0,0,0
Salome,Lamp of Evil-Sealing,0,0,3,0,0,0,0,6,9,0,0,0,0
Salome,Void's Dust,0,0,5,10,0,0,0,0,0,0,0,0,0
Salome,Mysterious Divine Wine,0,0,0,3,0,0,0,0,0,0,0,0,0
Salome,Gem of Berserker,0,0,0,0,9,18,0,0,0,0,0,0,0
Salome,Magic Gem of Berserker,0,0,0,0,0,0,9,18,0,0,0,0,0
Salome,Secret Gem of Berserker,0,0,0,0,0,0,0,0,9,18,0,0,0
Salome,Mystic Spinal Fluid,0,0,0,0,0,0,0,0,0,0,27,81,0
Salome,Eternal Ice,0,0,0,0,0,0,0,0,0,0,0,36,0
Salome,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Charlotte Corday,Assassin Piece,2,4,0,0,0,0,0,0,0,0,0,0,0
Charlotte Corday,Void's Dust,0,5,0,0,0,0,0,0,0,12,21,0,0
Charlotte Corday,Assassin Monument,0,0,2,4,0,0,0,0,0,0,0,0,0
Charlotte Corday,Tearstone of Blood,0,0,2,0,0,0,0,3,6,0,0,0,0
Charlotte Corday,Stake of Wailing Night,0,0,5,10,0,0,0,0,0,0,0,72,0
Charlotte Corday,Tsukumo Mirror,0,0,0,2,0,0,0,0,0,0,0,0,0
Charlotte Corday,Gem of Assassin,0,0,0,0,6,12,0,0,0,0,0,0,0
Charlotte Corday,Magic Gem of Assassin,0,0,0,0,0,0,6,12,0,0,0,0,0
Charlotte Corday,Secret Gem of Assassin,0,0,0,0,0,0,0,0,6,12,0,0,0
Charlotte Corday,Cursed Beast Gallstone,0,0,0,0,0,0,0,0,0,0,3,9,0
Charlotte Corday,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Bartholomew Roberts,Rider Piece,2,4,0,0,0,0,0,0,0,0,0,0,0
Bartholomew Roberts,Fool's Chain,0,8,0,0,0,0,0,0,0,15,30,0,0
Bartholomew Roberts,Rider Monument,0,0,2,4,0,0,0,0,0,0,0,0,0
Bartholomew Roberts,Black Beast Grease,0,0,2,0,0,0,0,3,6,0,0,0,0
Bartholomew Roberts,Ghost Lantern,0,0,2,4,0,0,0,0,0,0,0,0,0
Bartholomew Roberts,Serpent Jewel,0,0,0,4,0,0,0,0,0,0,0,0,0
Bartholomew Roberts,Gem of Rider,0,0,0,0,6,12,0,0,0,0,0,0,0
Bartholomew Roberts,Magic Gem of Rider,0,0,0,0,0,0,6,12,0,0,0,0,0
Bartholomew Roberts,Secret Gem of Rider,0,0,0,0,0,0,0,0,6,12,0,0,0
Bartholomew Roberts,Shell of Reminiscence,0,0,0,0,0,0,0,0,0,0,6,18,0
Bartholomew Roberts,Mystic Gunpowder,0,0,0,0,0,0,0,0,0,0,0,72,0
Bartholomew Roberts,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Mysterious Alter Ego Λ,Lancer Piece,4,10,0,0,0,0,0,0,0,0,0,0,0
Mysterious Alter Ego Λ,Shell of Reminiscence,0,6,0,0,0,0,0,0,0,12,24,0,0
Mysterious Alter Ego Λ,Lancer Monument,0,0,4,10,0,0,0,0,0,0,0,0,0
Mysterious Alter Ego Λ,Warhorse's Young Horn,0,0,5,0,0,0,0,9,15,0,0,0,0
Mysterious Alter Ego Λ,Phoenix Feather,0,0,4,7,0,0,0,0,0,0,0,0,0
Mysterious Alter Ego Λ,Aurora Steel,0,0,0,10,0,0,0,0,0,0,0,0,0
Mysterious Alter Ego Λ,Gem of Lancer,0,0,0,0,12,30,0,0,0,0,0,0,0
Mysterious Alter Ego Λ,Magic Gem of Lancer,0,0,0,0,0,0,12,30,0,0,0,0,0
Mysterious Alter Ego Λ,Secret Gem of Lancer,0,0,0,0,0,0,0,0,12,30,0,0,0
Mysterious Alter Ego Λ,Eternal Ice,0,0,0,0,0,0,0,0,0,0,15,45,0
Mysterious Alter Ego Λ,Egg of Truth,0,0,0,0,0,0,0,0,0,0,0,24,0
Mysterious Alter Ego Λ,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Gareth,Lancer Piece,3,6,0,0,0,0,0,0,0,0,0,0,0
Gareth,Proof of Hero,0,11,0,0,0,0,0,0,0,24,45,0,0
Gareth,Lancer Monument,0,0,3,0,0,0,0,0,0,0,0,0,0
Gareth,Warhorse's Young Horn,0,0,3,0,0,0,0,6,9,0,0,0,0
Gareth,Great Knight Medal,0,0,5,10,0,0,0,0,0,0,18,54,0
Gareth,Saber Monument,0,0,0,6,0,0,0,0,0,0,0,0,0
Gareth,Dragon's Reverse Scale,0,0,0,3,0,0,0,0,0,0,0,0,0
Gareth,Gem of Lancer,0,0,0,0,9,18,0,0,0,0,0,0,0
Gareth,Magic Gem of Lancer,0,0,0,0,0,0,9,18,0,0,0,0,0
Gareth,Secret Gem of Lancer,0,0,0,0,0,0,0,0,9,18,0,0,0
Gareth,Aurora Steel,0,0,0,0,0,0,0,0,0,0,0,36,0
Gareth,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Leonardo da Vinci (Rider),Rider Piece,5,12,0,0,0,0,0,0,0,0,0,0,0
Leonardo da Vinci (Rider),Homunculus Baby,0,8,0,0,0,0,0,0,0,15,30,0,0
Leonardo da Vinci (Rider),Rider Monument,0,0,5,12,0,0,0,0,0,0,0,0,0
Leonardo da Vinci (Rider),Meteor Horseshoe,0,0,10,0,0,0,0,15,30,0,0,0,0
Leonardo da Vinci (Rider),Eternal Gear,0,0,5,10,0,0,0,0,0,0,0,0,0
Leonardo da Vinci (Rider),Scarab of Wisdom,0,0,0,5,0,0,0,0,0,0,0,0,0
Leonardo da Vinci (Rider),Gem of Rider,0,0,0,0,15,36,0,0,0,0,0,0,0
Leonardo da Vinci (Rider),Magic Gem of Rider,0,0,0,0,0,0,15,36,0,0,0,0,0
Leonardo da Vinci (Rider),Secret Gem of Rider,0,0,0,0,0,0,0,0,15,36,0,0,0
Leonardo da Vinci (Rider),Dawn Core,0,0,0,0,0,0,0,0,0,0,12,33,0
Leonardo da Vinci (Rider),Egg of Truth,0,0,0,0,0,0,0,0,0,0,0,30,0
Leonardo da Vinci (Rider),Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Jason,Saber Piece,2,4,0,0,0,0,0,0,0,0,0,0,0
Jason,Dragon Fang,0,6,0,0,0,0,0,0,0,12,24,0,0
Jason,Saber Monument,0,0,2,4,0,0,0,0,0,0,0,0,0
Jason,Proof of Hero,0,0,10,0,0,0,0,15,30,0,0,0,0
Jason,Phoenix Feather,0,0,2,3,0,0,0,0,0,0,0,0,0
Jason,Primordial Lanugo,0,0,0,3,0,0,0,0,0,0,0,0,0
Jason,Gem of Saber,0,0,0,0,6,12,0,0,0,0,0,0,0
Jason,Magic Gem of Saber,0,0,0,0,0,0,6,12,0,0,0,0,0
Jason,Secret Gem of Saber,0,0,0,0,0,0,0,0,6,12,0,0,0
Jason,Ring of Giants,0,0,0,0,0,0,0,0,0,0,6,18,0
Jason,Egg of Truth,0,0,0,0,0,0,0,0,0,0,0,12,0
Jason,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Paris,Archer Piece,3,6,0,0,0,0,0,0,0,0,0,0,0
Paris,Seed of Yggdrasil,0,5,0,0,0,0,0,0,0,9,18,0,0
Paris,Assassin Monument,0,0,3,6,0,0,0,0,0,0,0,0,0
Paris,Deadly Poisonous Needle,0,0,12,0,0,0,0,18,36,0,0,0,0
Paris,Claw of Chaos,0,0,2,3,0,0,0,0,0,0,0,0,0
Paris,Spirit Root,0,0,0,3,0,0,0,0,0,0,0,0,0
Paris,Gem of Archer,0,0,0,0,9,18,0,0,0,0,0,0,0
Paris,Magic Gem of Archer,0,0,0,0,0,0,9,18,0,0,0,0,0
Paris,Secret Gem of Archer,0,0,0,0,0,0,0,0,9,18,0,0,0
Paris,Primordial Lanugo,0,0,0,0,0,0,0,0,0,0,9,18,0
Paris,Arrowhead of Atonement,0,0,0,0,0,0,0,0,0,0,0,36,0
Paris,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Mori Nagayoshi,Berserker Piece,4,8,0,0,0,0,0,0,0,0,0,0,0
Mori Nagayoshi,Proof of Hero,0,15,0,0,0,0,0,0,0,30,60,0,0
Mori Nagayoshi,Berserker Monument,0,0,4,8,0,0,0,0,0,0,0,0,0
Mori Nagayoshi,Evil Bone,0,0,20,0,0,0,0,30,60,0,0,0,0
Mori Nagayoshi,Octuplet Crystals,0,0,4,7,0,0,0,0,0,0,0,0,0
Mori Nagayoshi,Claw of Chaos,0,0,0,5,0,0,0,0,0,0,0,0,0
Mori Nagayoshi,Gem of Berserker,0,0,0,0,12,24,0,0,0,0,0,0,0
Mori Nagayoshi,Magic Gem of Berserker,0,0,0,0,0,0,12,24,0,0,0,0,0
Mori Nagayoshi,Secret Gem of Berserker,0,0,0,0,0,0,0,0,12,24,0,0,0
Mori Nagayoshi,Refined Magatama,0,0,0,0,0,0,0,0,0,0,12,36,0
Mori Nagayoshi,Mysterious Divine Wine,0,0,0,0,0,0,0,0,0,0,0,21,0
Mori Nagayoshi,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Nagao Kagetora,Heavenly Dragon Ball,1,1,1,1,0,0,0,0,0,0,0,0,0
Nagao Kagetora,Gem of Lancer,0,0,0,0,12,30,0,0,0,0,0,0,0
Nagao Kagetora,Magic Gem of Lancer,0,0,0,0,0,0,12,30,0,0,0,0,0
Nagao Kagetora,Proof of Hero,0,0,0,0,0,0,0,36,72,0,0,0,0
Nagao Kagetora,Secret Gem of Lancer,0,0,0,0,0,0,0,0,12,30,0,0,0
Nagao Kagetora,Dragon Fang,0,0,0,0,0,0,0,0,0,30,60,0,0
Nagao Kagetora,Eternal Ice,0,0,0,0,0,0,0,0,0,0,15,45,0
Nagao Kagetora,Aurora Steel,0,0,0,0,0,0,0,0,0,0,0,60,0
Nagao Kagetora,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Okita J Souji,Assassin Piece,4,10,0,0,0,0,0,0,0,0,0,0,0
Okita J Souji,Black Beast Grease,0,4,0,0,0,0,0,0,0,9,15,0,0
Okita J Souji,Assassin Monument,0,0,4,10,0,0,0,0,0,0,0,0,0
Okita J Souji,Shell of Reminiscence,0,0,8,0,0,0,0,12,24,0,0,0,0
Okita J Souji,Claw of Chaos,0,0,3,5,0,0,0,0,0,0,0,0,0
Okita J Souji,Heart of the Foreign God,0,0,0,4,0,0,0,0,0,0,0,0,0
Okita J Souji,Gem of Assassin,0,0,0,0,12,30,0,0,0,0,0,0,0
Okita J Souji,Magic Gem of Assassin,0,0,0,0,0,0,12,30,0,0,0,0,0
Okita J Souji,Secret Gem of Assassin,0,0,0,0,0,0,0,0,12,30,0,0,0
Okita J Souji,Great Knight Medal,0,0,0,0,0,0,0,0,0,0,30,90,0
Okita J Souji,Dawn Core,0,0,0,0,0,0,0,0,0,0,0,36,0
Okita J Souji,Crystallized Lore,0,0,0,0,0,0,0,0,0,0,0,0,3
Altria Pendragon (Ruler),Archer Piece,5,0,0,0,0,0,0,0,0,0,0,0,0
Altria Pendragon (Ruler),Lancer Piece,5,0,0,0,0,0,0,0,0,0,0,0,0
Altria Pendragon (Ruler),Caster Piece,5,0,0,0,0,0,0,0,0,0,0,0,0
Altria Pendragon (Ruler),Saber Piece,0,5,0,0,0,0,0,0,0,0,0,0,0
Altria Pendragon (Ruler),Rider Piece,0,5,0,0,0,0,0,0,0,0,0,0,0
Altria Pendragon (Ruler),Assassin Piece,0,5,0,0,0,0,0,0,0,0,0,0,0
Altria Pendragon (Ruler),Berserker Piece,0,5,0,0,0,0,0,0,0,0,0,0,0
Altria Pendragon (Ruler),Archer Monument,0,0,5,0,0,0,0,0,0,0,0,0,0
Altria Pendragon (Ruler),Lancer Monument,0,0,5,0,0,0,0,0,0,0,0,0,0
Altria Pendragon (Ruler),Caster Monument,0,0,5,0,0,0,0,0,0,0,0,0,0
Altria Pendragon (Ruler),Saber Monument,0,0,0,5,0,0,0,0,0,0,0,0,0
